Date,City,Cause of Death
9/24/06,Donkerhoek -  Gauteng - south Africa,Homicide
10/9/06,Berville -  Kwa Zulu -  Natal -  South Africa,Other Accident
10/10/06,Ukhahlamba-drakensberg Park -  South Africa,Other Accident- Hiking
10/26/06,Pretoria -  South Africa,Veh. Accident - Auto
1/27/07,Pretoria -  Gauteng -  South Africa,Homicide
3/14/07,Hermanus -  Western Province -  South Africa,Homicide
6/23/07,Western Province -  South Africa,Veh. Accident-Auto
8/6/07,Cape Town -  Western Cape -  South Africa,Other Accident
8/10/07,Lephalale -  Limpopo -  South Africa,Veh. Accid-Auto
10/19/07,Pretoria -  Gauteng -  South Africa,Suicide
4/13/08,Hermanus -  Western Cape -  South Africa,Maritime Accident
4/13/08,Hermanus -  Western Cape -  South Africa,Maritime Accident
7/10/08,Witbank -  Mpumalanga -  South Africa,Other Accident
7/10/08,Witbank -  Mpumalanga -  South Africa,Other Accident
7/10/08,Witbank -  Mpumalanga -  South Africa,Other Accident
9/1/08,Harkerville -  Western Province -  South Africa,Drowning
10/24/08,Pretoria -  Gauteng -  South Africa,Veh. Accid-Pedestr.
1/25/09,Grahamstown -  South Africa,Veh. Accid-Auto
4/5/09,Port Elizabeth -  Eastern Cape -  South Africa,Veh. Accid-Auto
7/6/09,Groblersburg - Limpopo Province -  South Africa,Veh. Accid-Auto
7/6/09,Witpoort - Limpopo -  South Africa,Veh. Accid-Auto
12/17/09,Durban -  South Africa,Homicide
4/11/10,Green Point -  south Africa,Suicide
4/24/10,South Africa,Veh. Accid-Auto
5/31/10,Diepkloof - Gauteng,Other Accident
6/12/10,Cape Town -  South Africa,Veh. Accid-Auto
6/16/10,Cape Town  - Western Cape -  South Africa,Veh. Accid-Pedestr.
8/3/10,Pietermaritzburg -  KZN -  South Africa,Other Accident
8/15/11,Dulstroom -  Mpumalanga -  South Africa,Veh. Accid-Auto
3/1/12,Johannesburg -  South Africa,Vehicle Accident - Auto
10/19/12,Rustenburg -  North West -  South Africa,Vehicle Accident - Auto
10/19/12,Rustenburg -  North West -  South Africa,Vehicle Accident - Auto
1/13/13,Illovo -  Gauteng -  South Africa,Homicide
12/12/13,Cape Town -  South Africa,Other Accident
1/26/14,Port Elizabeth -  Eastern Cape,Suicide
7/2/14,Johannesburg - Gauteng,Veh. Accid-Train
8/16/14,Kwa Zulu Natal,Veh. Accid-Auto
8/16/14,Kwa Zulu Natal,Veh. Accid-Auto
7/29/15,Cape Town -  Western Cape ,Homicide
9/4/15,Elliotdale -  Eastern Cape,Drowning
12/19/15,Cape Town,Veh. Accid-Motorcy.
5/5/16,Pretoria,Veh. Accid-Motorcy.
9/10/16,HekpoortGauteng,Veh. Accid-Auto
9/16/16,Bloemfontein Free State,Veh. Accid-Auto
9/16/16,Bloemfontein Free State,Veh. Accid-Auto
11/13/16,Linden -  Johannesburg Gauteng,Veh. Accid-Pedestr.
11/17/16,Johannesburg -  Gauteng,Homicide
12/30/16,Fresnaye -  Cape Town,Drowning
3/18/17,Gauteng,Veh. Accid-Auto
1/14/18,Cape Town -  Western Cape,Undetermined/Unknown
5/13/18,Cape Town -  Western Cape,Undetermined/Unknown
8/22/18,Cape Town -   Western Cape Province,Other Accident
1/20/19,Germiston -  South Africa,Homicide
1/11/19,Daejeon -  Republic of Korea,Suicide
1/16/19,Gwangju -  Republic of Korea,Veh. Accid-Auto
6/19/14,Juba,Veh. Accid-Auto
9/20/15,Juba,Veh. Accid-Auto
8/26/17,Kaya -  Yei Reiver State,Unknown/Undetermined
11/19/17,Juba,Homicide
1/11/18,Bupyong-gu -  Incheon,Suicide
2/7/18,Gunpo -  Gyeonggi,Suicide
3/24/18,Gapyeong -  Gyeonggi,Drowning
4/9/18,Siheung -  Gyeonggi,Veh. Accid-Auto
6/7/18,Busan -  Yeongnam,Suicide
6/29/18,Yangpyeong -  Gyeonggi,Veh. Accid-Auto
8/30/18,Seoul ,Veh. Accid-Auto
8/31/18,Busan Metropolitan City,Suicide
11/22/18,Busan Metropolitan City,Other Accident
11/22/18,Taean-gun -  Choongnam,Suicide
12/15/18,Seoul,Drowning
12/30/18,Seoul,Suicide
1/12/03,Barcelona -  Spain,Veh. Accident-Auto
2/13/03,Gran Via -  Madrid -  Spain,Veh. Accident-Auto
2/13/03,Gran Via -  Madrid -  Spain,Veh. Accident-Auto
3/20/03,Ronda -  Malaga -  Spain,Veh. Accident-Auto
5/6/03,Highway Between Porreres And Montuiri -  Mallorca -  Spain,Veh. Accident-Auto
5/16/03,Villafranca De Ebro -  Zaragoza -  Spain,Veh. Accident-Auto
8/8/03,Granada -  Spain,Suicide
9/23/03,Benalmadena -  Malaga -  Spain,Drowning
10/2/03,El Alamo -  Madrid -  Spain,Suicide
2/18/04,San Antonio -  Ibiza -  Spain,Other Accident
2/29/04,Sant Cugat Del Valles (barcelona) -  Spain,Other Accident
3/4/04,Madrid -  Spain,Suicide
3/4/04,Sitges -  Barcelona -  Spain,Veh. Accident-Pedestrian
3/16/04,Travessia Ses Cases Noves -  Palma De Mallorca -  Spain,Veh. Accident-Other
5/29/04,Caladrones -  Huesca -  Spain,Veh. Accident-Auto
6/1/04,Mesia -  A Coruna -  Spain,Veh. Accident-Auto
8/9/04,Arico -  Tenerife -  Spain,Veh. Accident-Auto
8/9/04,Arico -  Tenerife -  Spain,Veh. Accident-Auto
8/13/04,San Javier -  Alicante -  Spain,Veh. Accident-Auto
8/13/04,San Javier -  Alicante -  Spain,Veh. Accident-Auto
8/16/04,Posada De Valdeon -  Leon -  Spain,Other Accident
8/16/04,Posada De Valdeon -  Leon -  Spain,Other Accident
8/27/04,Hospital Clinico -  Valencia -  Spain,Other Accident
8/27/04,Valencia -  Spain,Other Accident
10/14/04,Road N-111 -  Soria -  Spain,Veh. Accident-Auto
10/14/04,Road N-111 -  Soria -  Spain,Veh. Accident-Auto
10/29/04,Burgos -  Spain,Veh. Accident-Auto
10/29/04,Burgos -  Spain,Veh. Accident-Auto
10/31/04,Avila -  Spain,Veh. Accident-Auto
10/31/04,Avila -  Spain,Veh. Accident-Auto
11/23/04,Route Ap-2 -  Km 95 -  Candasnos -  Huesca -  Spain,Veh. Accident-Auto
11/23/04,Route Ap-2 -  Km 95 -  Candasnos -  Huesca -  Spain,Veh. Accident-Auto
11/23/04,Route Ap-2 -  Km 95 -  Candasnos -  Huesca -  Spain,Veh. Accident-Auto
11/23/04,Route Ap-2 -  Km 95 -  Candasnos -  Huesca -  Spain,Veh. Accident-Auto
12/19/04,Sevilla -  Spain,Suicide
2/27/05,Guadalajara -  Spain,Suicide
3/28/05,Highway A-7 -  Km 655 -  Near Valencia -  Spain,Veh. Accident-Auto
4/8/05,San Sebastian -  Guipuzcoa -  Spain,Drowning
4/30/05,La Almolda -  Zaragoza -  Spain,Veh. Accident-Auto
5/2/05,Algodonales -  Cadiz -  Spain,Other Accident
5/6/05,San Pedro De Alcantara -  Malaga -  Spain,Veh. Accident-Auto
7/5/05,Valencia -  Spain,Other Accident
7/10/05,Pamplona -  Spain,Other Accident
7/29/05,Finisterre -  Spain,Drowning
8/17/05,Barcelona -  Spain,Other Accident
12/6/05,Cervera -  Lleida -  Spain,Veh. Accident-Auto
1/2/06,Algodonales -  Cadiz -  Spain,Veh. Accident-Auto
1/14/06,Madrid -  Spain,Other Accident
1/17/06,Bar Ultramarinos -  Sant Pau -  126 -  Barcelona -  Spain,Drug-Related
2/2/06,Valverde -  El Hierro -  Spain,Veh. Accident-Auto
3/2/06,Chipiona -  Cadiz -  Spain,Suicide
3/12/06,L'aldea (tarragona) -  Spain,Veh. Accident-Auto
3/26/06,Viladomat -  59 -  3-3 -  Barcelona -  Spain,Suicide
7/15/06,Granada -  Spain,Suicide
7/24/06,Palma De Mall Orca -  Balearics Spain,Suicide
8/3/06,Marabella -  Malaga Spain,Drowning
9/7/06,Sant Josep -  (ibiza) -  Balearic Islands Spain,Drug-Related
9/15/06,Barcelona -  Spain,Other Accident
2/15/07,Las Cabezas De San Juan -  Lebrija -  Sevilla -  Spain,Veh. Accident-Auto
3/9/07,Arahal -  Sevilla -  Spain,Veh. Accident-Auto
3/9/07,Arahal -  Sevilla -  Spain,Veh. Accident-Auto
3/16/07,Albalat Dels Tarongers -  Valencia -  Spain,Homicide
3/26/07,Carretera Ma-1043 -  Punto Km. 5.950 -  Calvia -  Mallorca -  Balearics -  SpainåÂ‰ÛÊ,Other Accident
4/28/07,Cartagena -  Murcia -  Spain,Drug-Related
4/28/07,Cartagena -  Murcia -  Spain,Drug-Related
5/25/07,Marbella -  Malaga -  Spain,Veh. Accident-Auto
7/17/07,Santa Eulalia Del Riom -  Ibiza -  Balearics -  Spain,Suicide
9/15/07,Ronda Guinardo And Padilla Street -  Barcelona -  Spain,Veh. Accid-Motorcy.
9/22/07,Barcelona -  Spain,Drug-Related
9/29/07,Soller -  Soller -  Balearics -  Spain,Veh. Accid-Motorcy.
1/13/08,Girona -  Girona -  Spain,Homicide
1/17/08,A Coruna -  Spain,Maritime Accident
4/9/08,Torrejon -  Madrid -  Spain,Suicide
7/16/08,Barcelona -  Spain,Other Accident
10/30/08,Barcelona -  Spain,Suicide
11/5/08,Madrid -  Spain,Suicide
4/18/09,Barcelona -  Spain,Drug-Related
4/29/09,Alagon -  Zaragoza -  Spain,Drowning
10/6/09,Salamanca - Salamanca -  Spain,Other Accident
10/18/09,Alcomendas -  Madrid -  Spain,Maritime Accident
10/29/09,Alicante - Alicante -  Spain,Suicide
12/17/09,Madrid - Madrid -  Spain,Suicide
1/23/10,Barcelona -  Spain,Suicide
5/28/10,Tarancon -  Cuenca -  Spain,Veh. Accid-Auto
8/30/10,Sevilla -  Sevilla -  Spain,Homicide
11/27/10,Barcelona -  Spain,Other Accident
5/10/11,Calvia -  Balearic Islands -  Spain,Veh. Accid-Auto
6/3/11,Barcelona -  Spain,Suicide
7/3/11,Barcelona -  Spain,Veh. Accid-Other
7/5/11,Barcelona -  Spain,Other Accident
7/12/11,Balearic Islands -  Spain,Veh. Accid-Motorcy.
8/7/11,Balearic Islands -  Spain,Drowning
9/20/11,Madrid -  Spain,Drug-Related
1/26/12,Barcelona -  Spain,Suicide
3/17/12,Marbella -  Malaga -  Spain,Suicide
3/17/12,Mataro -  Spain,Suicide
6/17/12,Barcelona -  Spain,Homicide
6/20/12,Organya -  Lleida -  Spain,Air Accident
6/27/12,Sant Antoni de Portmany -  Balearic Islands -  Spain,Drowning
7/17/12,Barcelona -  Spain,Drug-Related
7/23/12,Malaga -  Spain,Suicide
8/28/12,Huelva -  Spain,Vehicle Accident - Auto
12/17/12,Sierra Nevada -  Granada -  Spain,Suicide
5/6/13,Madrid -  Spain,Suicide
7/24/13,Santiago De Compostela -  A Coruna -  Spain,Veh. Accid-Train
7/28/13,Santiago De Compostela -  A Coruna -  Spain,Veh. Accid-Train
8/16/13,Higuera De Las Duenas -  Avila -  Spain,Veh. Accid-Auto
9/18/13,Elche -  Alicante -  Spain,Other Accident
9/20/13,Cala Deia -  Palma De Mallorca -  Spain,Drowning
11/21/13,Sevilla -  Spain,Drowning
8/15/14,Ibiza,Drowning
9/8/14,Satnat Cruz De Tenerife,Suicide
9/20/14,Bahia De Palma - Mallorca,Drowning
9/29/14,Las Palmas De Gran Canaria,Other Accident
10/4/14,Torrent -  Valencia,Veh. Accid-Auto
11/4/14,Barcelona,Suicide
3/30/15,Sagunto -  Valencia,Veh. Accid-Pedestr.
3/30/15,Torremolinos -  Malaga,Drug-Related
5/12/15,Madrid,Other Accident
5/30/15,Girona,Suicide
7/17/15,Madrid,Suicide
7/19/15,Seville,Other Accident
8/5/15,Barcelona,Homicide
9/26/15,Pontevedra,Drowning
12/6/15,Cartegena -  Murcia,Drowning
2/28/16,Malaga,Suicide
3/12/16,Mallorca,Suicide
5/27/16,Madrid,Suicide
8/15/16,Barcelona,Drug-Related
9/9/16,Mos -  Pontevedra,Veh. Accid-Train
2/19/17,Mallorca,Drug-Related
3/24/17,Cantabria,Other Accident
4/22/17,Baleares,Suicide
6/15/17,Barcelona,Drug-Related
6/19/17,Girona,Drowning
8/17/17,Barcelona -  Catalonia,Terrorist Action
1/9/18,Zaragoza -  Zaragoza,Suicide
2/16/18,Malaga -  Malaga,Suicide
2/23/18,Madrid -  Madrid,Homicide
3/26/18,Madrid -  Madrid,Suicide
6/27/18,Barcelona -  Barcelona,Suicide
1/2/19,Madrid -  Spain,Suicide
12/26/04,Arugambay -  Pothuvil -  Sri Lanka,Natural Disaster
12/26/04,Karapitiya -  Sri Lanka,Natural Disaster
12/26/04,Nilaveli -  Trincomalee -  Sri Lanka,Natural Disaster
12/26/04,Nilaveli -  Trincomalee -  Sri Lanka,Natural Disaster
12/26/04,Yala -  Sri Lanka,Natural Disaster
12/26/04,Yala -  Sri Lanka,Natural Disaster
12/26/04,Yala -  Sri Lanka,Natural Disaster
12/26/04,Yala -  Sri Lanka,Natural Disaster
5/16/12,Colombo -  Sri Lanka,Suicide
6/5/13,K. Dhiffiushi -  Sri Lanka,Drowning
6/11/13,Galle Harbour -  Sri Lanka,Maritime Accident
2/16/15,Sri Lanka,Drowning
8/3/15,Baa Atol Eydhafushi,Drowning
3/29/16,Gamapaha,Homicide
3/7/18,Kilinochchi -  Kilinochchi,Other Accident
7/21/16,McKnight,Homicide
7/12/18,Ouilie -  St. Kitts and Nevis,Suicide
10/1/16,Soufriere -  Soufriere,Drowning
11/1/18,Castries -  Castries Quarter,Veh. Accid-Auto
11/16/16,Tintamarre ,Drowning
9/12/17,Marigot,Natural Disaster
3/1/18,Marigot,Veh. Accid-Auto
1/1/08,Khartoum -  Khartoum -  Sudan,Terrorist Action
1/4/10, - Khartoum - Khartoum -  Sudan,Veh. Accid-Auto
2/15/14,Kassala,Veh. Accid-Auto
1/20/16,Khartoum,Veh. Accid-Auto
7/20/18,Khartoum -  Khartoum North,Veh. Accid-Auto
4/25/06,Road To District Of Nieuw Nickerie - Wageningen -  Suriname,Veh. Accident-Bus
12/6/07,Brokopono District -  Suirname,Other Accident
10/18/14,Paramaribo,Suicide
11/8/18,Calcutta -  District Saramacca,Veh. Accid-Auto
3/18/04,Eskilstuna -  Sweden,Homicide
6/7/07,Stockholm -  Sweden,Other Accident
6/27/07,Solna -  Sweden,Other Accident
7/5/07,Sundbyberg -  Sweden,Drug-Related
7/5/07,Sundbyberg -  Sweden,Drug-Related
7/25/07,Orebro -  Sweden,Veh. Accid-Motorcy.
2/8/10,Stockholm -  Sweden,Other Accident
5/19/10,Blasinge -  Sweden,Drug-Related
5/30/10,Solna -  Sweden,Other Accident
6/2/10,Solna -  Sweden,Drug-Related
7/28/11,Stockholm -  Sweden,Veh. Accid-Pedestr.
9/26/11,Tierp -  Sweden,Drug-Related
11/27/11,Vastra Frolunda -  Sweden,Suicide
12/19/11,Stockholm -  Sweden,Veh. Accid-Other
7/30/12,Lysekil -  Sweden,Suicide
9/18/12,Kungsbacka Fjord -  Halland -  Sweden,Drowning
3/2/14,Vasteras,Veh. Accid-Pedestr.
5/26/14,Linkoping,Other Accident
2/8/15,Torsby,Suicide
4/9/17,Gothenburg,Suicide
8/24/17,Goteborg,Other Accident
8/10/18,Stockholm -  Stockholm County,Drug-Related
3/28/03,Mount Pilatus -  Hergiswil -  Switzerland,Other Accident
6/17/03,Gordola -  Verzasca Valley -  Ticino -  Switzerland,Other Accident
9/24/03,Laupen -  Canton Bern -  Switzerland,Other Accident
9/30/03,Goeschenen -  Canton Uri -  Switzerland,Other Accident
11/12/04,Charmey -  Canton Fribourg -  Switzerland,Other Accident
1/27/05,Forch -  Switzerland,Suicide
3/13/06,Rinerhorn -  Davos -  Graubuenden -  Switzerland,Other Accident
2/5/07,Bern -  Switzerland,Other Accident
5/25/07,Zurich -  Switzerland,Suicide
9/7/07,Bern -  Switzerland,Other Accident
3/14/08,Zurich -  Switzerland,Suicide
3/22/08,Bern -  Switzerland,Other Accident
8/7/08,Zermatt -  Valais -  Switzerland,Other Accident
8/7/08,Zermatt -  Valais -  Switzerland,Other Accident
1/19/09,Oberentfelden -  Switzerland,Suicide
4/22/09,Geneva -  Switzerland,Veh. Accid-Auto
7/15/09,Ghazvin Province -  Switzerland,Air Accident
7/15/09,Ghazvin Province -  Switzerland,Air Accident
7/15/09,Ghazvin Province -  Switzerland,Air Accident
7/20/09,Bern -  Switzerland,Other Accident
8/6/09,Wohlen - Wohlen - Bern -  Switzerland,Suicide
8/28/09,Bern -  Switzerland,Other Accident
10/26/09,Zurich -  Switzerland,Other Accident
2/28/10,Canton Valais -  Switzerland,Other Accident
4/23/10,Leysin -  Switzerland,Other Accident
6/9/10,Giswil-Lungern OW -  Switzerland,Other Accident
7/6/10,Commune De Veytaux -  Switzerland,Drowning
9/22/10,Denges -  Switzerland,Suicide
1/27/11,Bern -  Switzerland,Suicide
2/24/11,Zermatt - Valais -  Switzerland,Other Accident
3/20/11,Bern -  Switzerland,Other Accident
8/24/11,Bern -  Switzerland,Other Accident
10/30/11,Zermatt -  Switzerland,Suicide
11/28/11,Zermatt -  Switzerland,Other Accident
4/8/12,Riva San Vitale -  Switzerland,Other Accident
7/8/12,Darligen -  Switzerland,Other Accident
10/3/12,Geneva -  Switzerland,Other Accident
8/6/13,Haut-Intyamon -  Canton Fribourg -  Switzerland,Other Accident
9/19/13,Lauterbrunnen -  Switzerland,Other Accident
2/18/14,Sion -  Valais,Other Accident
4/5/14,Roeschenz -  Basel-Country,Suicide
10/5/14,Les Diablerets,Other Accident
10/21/14,Geneva,Suicide
11/10/14,Chemin De La Serin Gland,Suicide
12/3/14,Bern,Suicide
2/27/15,Pfaffikon,Suicide
3/6/15,Pfaffikon,Suicide
3/13/15,Pfaffikon,Suicide
4/9/15,Pfaffikon,Suicide
5/29/15,Pfaffikon,Suicide
6/10/15,Pfaffikon,Suicide
6/18/15,Pfaffikon,Suicide
7/2/15,Pfaeffikon,Suicide
7/10/15,Pfaffikon,Suicide
7/10/15,Seedorf - Canton Uri,Other Accident
7/29/15,Pfaffikon,Suicide
8/18/15,Eptingen,Other Accident
9/10/15,Lauterbrunnen,Other Accident
9/17/15,Pfaffikon,Suicide
10/1/15,Gitschen - Seedorf UR,Other Accident
10/23/15,Pfaffikon,Suicide
11/10/15,Pfaffikon,Suicide
11/14/15,Pfaffikon,Suicide
11/19/15,Pfaffikon,Suicide
12/16/15,Ponte Bisantis,Suicide
2/2/16,Chur,Other Accident
2/26/16,Hindelbank,Drug-Related
3/27/16,Jungfraujoch Mountain,Other Accident
4/6/16,Liestal,Suicide
4/19/16,Basel,Suicide
4/21/16,Pfaffikon,Suicide
5/25/16,Pfaffikon,Suicide
6/15/16,Pfaffikon,Suicide
7/3/16,BÌ_tschwil-Ganterschwil -  St. Gallen,Undetermined/unknown
8/25/16,Lauterbrunnen -  Bern,Other Accident
12/17/16,Bern,Other Accident
12/26/16,Zermatt -  Valais,Other Accident
1/8/17,Tehran,Other Accident
5/12/17,Geneva,Suicide
2/18/18,Montreux -  Territet,Drowning
1/5/05,Aleppo -  Syria,Veh. Accident-Auto
7/29/05,Aleppo -  Syria,Veh. Accident-Auto
4/23/06,Deraa/damascus Highway -  Syria,Veh. Accident-Bus
5/1/06,åÂ‰ÛÊmalki -  Damascus -  Syria,Veh. Accident-Bus
11/9/07,Damascus-homs Highway -  Syria,Veh. Accid-Auto
7/23/09,Damascus -  Syria,Other Accident
11/7/10,Homs -  Syria -  Homs -  Syria,Veh. Accid-Auto
12/26/11,Homs -  Syria,Homicide
8/19/14,Syria,Terrorist Action
9/2/14,Syria,Terrorist Action
2/7/15,Syria,Hostage-related
7/9/16,Manbij -  Manbij -  Aleppo Governorate,Armed Conflict
8/3/16,Manbij -  Manbij -  Aleppo Governorate,Armed Conflict
8/12/16,Manbij -  Manbij -  Aleppo Governorate,Armed Conflict
11/2/16,Damascus,Undetermined/unknown
11/24/16,Circa -  Manbij -  Aleppo Governorate,Armed Conflict
1/15/17,Manbij,Armed Conflict
1/20/17,Raqqa,Armed Conflict
11/3/02,Kaohsiung -  Taiwan,Veh. Accident-Motorcycle
11/4/02,Taipei -  Taiwan,Suicide
11/12/02,Tseng Tsu Road -  Kaohsiung -  Taiwan,Other Accident
11/16/02,Kaohsiung -  Taiwan,Suicide
12/25/02,Pingtung -  Taiwan,Veh. Accident-Auto
1/30/03,Taipei -  Taiwan,Suicide
3/21/03,Taipei -  Taiwan,Suicide
5/4/03,Tamshui -  Taipei -  Taiwan,Suicide
10/2/03,Tainan -  Taiwan,Other Accident
3/11/04,Near #45 -  Aly 8 -  Gu Sung W. Ln. Pingtung -  Taiwan,Veh. Accident-Motorcycle
6/13/04,Kaohisung -  Taiwan,Drowning
8/2/04,Kaohsiung -  Taiwan,Other Accident
4/3/05,åÂ‰ÛÊheng-tsun Town -  Pingtung City -  Taiwan,Veh. Accident-Motorcycle
5/5/05,Taipea -  Taiwan,Other Accident
7/26/05,Tamsui -  Taipei -  Taiwan,Veh. Accident-Motorcycle
10/21/05,Chung Shan N. Road -  Taipei -  Taiwan,Other Accident
10/24/05,Xinzhuang City -  Taiwan,Suicide
12/31/05,Tainan -  Taiwan,Veh. Accident-Motorcycle
4/9/06,åÂ‰ÛÊtaipei -  Taiwan,Veh. Accident-Motorcycle
4/9/06,åÂ‰ÛÊtaipei -  Taiwan,Veh. Accident-Motorcycle
7/27/06,Yung Ho City -  Taiwan,Suicide
6/30/07,Chin Shui Park -  Kuang Shan -  Taitung -  TaiwanåÂ‰ÛÊ,Air Accident
8/29/07,Da An District -  Taipei -  Taiwan,Suicide
1/2/08,Kaohsiung -  Taiwan,Suicide
2/5/08,Pintung -  Taiwan -  Taiwan,Other Accident
3/15/08,Taipei -  Taiwan,Other Accident
7/8/08,Tansuie -  Taipei -  Taiwan,Suicide
7/16/08,Hua-lian -  Taiwan,Other Accident
8/9/08,Sha-shia Town -  Taipei Hsien -  Taiwan,Suicide
10/11/08,Taipei -  Taiwan,Veh. Accid-Motorcy.
5/10/09,Neihu Road -  Taipei -  Taiwan,Suicide
6/19/09,Toufen -  Miaoli County -  Taiwan,Veh. Accid-Auto
2/8/10,Taichung - Taiwan,Veh. Accid-Auto
3/6/10,Taichung - Taiwan,Suicide
3/10/10,Taipei - Taiwan,Suicide
3/23/10,Taipei - Taiwan,Suicide
4/15/10,Taipei County - Taiwan,Suicide
6/2/10,Taipei City - Taiwan,Suicide
6/13/10, Xin Yin Road - Taipei - Taiwan,Suicide
8/22/10,Taipei -  Taiwan,Suicide
8/24/10,Taichung -  Taiwan,Suicide
10/11/10,Taipei -  Taiwan,Veh. Accid-Pedestr.
10/16/10,Taipei -  Taiwan,Suicide
2/16/11,Kaohsiung -  Taiwan,Veh. Accid-Motorcy.
3/21/11,Tainan -  Taiwan,Veh. Accid-Motorcy.
4/4/11,Pingtung -  Taiwan,Veh. Accid-Motorcy.
4/28/11,Taipei -  Taiwan ,Other Accident
5/6/11,Taipei -  Taiwan ,Suicide
7/25/11,Taichung -  Taiwan,Suicide
8/13/11,Taipei -  Taiwan,Suicide
1/25/12,Pingdung County -  Taiwan,Vehicle Accident - Auto
3/24/12,Tainan -  Taiwan,Suicide
4/1/12,Hsinchu County -  Taiwan,Other Accident
5/3/12,Taipei -  Taiwan,Suicide
5/30/12,Taichung -  Taiwan,Other Accident
8/13/12,Ping-Tung -  Taiwan,Other Accident
10/15/12,Zhanghua City -  Changhua - Taiwan,Vehicle Accident - Auto
12/8/12,Yilan City - Taiwan,Suicide
3/18/13,New Taipei City -  Taiwan,Other Accident
3/19/13,Taichung City - Taiwan,Veh. Accid-Train
4/2/13,Green Island -  Taitung County -  Taiwan,Veh. Accid-Motorcy.
6/12/13,Kaohsiung -  Taiwan,Veh. Accid-Auto
10/15/13,At sea North Latitude 24å¡ 56' -  East Longitude122å¡ 03',Drowning
10/26/13,Wanli -  New Taipei City -  Taiwan,Drowning
4/24/14,Yuenli Town - Miaoli,Veh. Accid-Auto
7/12/14,Taipei,Other Accident
8/18/14,Taoyuan,Suicide
8/23/14,New Taipei,Other Accident
10/11/14, Wenshan District - Taipei,Veh. Accid-Pedestr.
2/4/15,Nangang District -  Taipei,Air Accident
4/15/15,Jiaoxi Village -  Yilan,Veh. Accid-Auto
4/27/15,Dali District -  Taichung,Veh. Accid-Auto
7/2/15,Taoyuan,Veh. Accid-Pedestr.
7/6/15,Taipei City,Suicide
8/4/15,Magong - Penghu,Suicide
8/15/15,Zhubei - Hsinchu,Veh. Accid-Pedestr.
9/13/15,Tainan,Other Accident
9/26/15,Tainan,Veh. Accid-Motorcy.
10/15/15,Taoyuan,Suicide
11/13/15,Taipei,Suicide
11/29/15,New Taipei,Suicide
1/16/16,Hsinchu,Suicide
1/30/16,Hsinchu,Veh. Accid-Pedestr.
4/12/16,Changhua,Veh. Accid-Other
7/10/16,Da'an District - Taipei,Veh. Accid-Pedestr.
8/26/16,Zhongshan District -  Taipei,Other Accident
10/19/16,Zuoying Dist. -  Kaohsiung,Suicide
11/2/16,Yonghe District -  New Taipei,Suicide
12/29/16,Linkou Dist -  New Taipei,Suicide
5/8/17,Taoyuan,Other Accident
6/8/17,Taipei,Suicide
6/16/17,Taipei,Other Accident
7/15/17,Taichung City,Veh. Accid-Pedestr.
8/12/17,Tainan City,Veh. Accid-Motorcy.
11/15/17,Taichung City,Drowning
12/1/17,Hualien City -  Hulien County,Other Accident
1/10/18,Magong City -  Penghu,Veh. Accid-Motorcy.
2/13/18,Zhubei -  Hsinchu,Suicide
3/18/18,Tamsui -  New Taipei,Suicide
4/16/18,Tainan Special Municipality,Veh. Accid-Motorcy.
6/7/18,Taichung Special Municipality,Other Accident
7/5/18,Changhua City -  Changhua County,Suicide
7/28/18,Neihu Distri -  Taipei,Other Accident
9/25/18,Xinxing District -  Kaohsiung,Suicide
12/5/18,New Taipei City -  Kaohsiung,Veh. Accid-Pedestr.
12/24/18,Gushan Distric -  Kaohsiung,Suicide
4/20/11,Tursunzade City -  Republic Of Tajikistan,Drowning
7/29/18,Sebiston -  Dangara District,Terrorist Action
7/29/18,Sebiston -  Dangara District,Terrorist Action
10/19/04,Near Oldonyosambu Village -  Tanzania,Veh. Accident- Bus
10/19/04,Near Oldonyosambu Village -  Tanzania,Veh. Accident-Bus
10/22/04,Dar Es Salaam -  Tanzania,Homicide
3/2/05,Lake Tanganyika Near Kipili Village -  Sumbawanga -  Tanzania,Drowning
6/21/05,Zanzibar -  Tanzania,Drug-Related
1/4/06,Mount Kilimanjaro -  Tanzania,Disaster
3/2/07,Kinondoni -  Dar Es Salaam  -  Tanzania,Drowning
7/26/09,Korogwe - Tanga -  Tanzania,Veh. Accid-Bus
9/22/09,Mbuji Litembo - Mbinga - Ruvuma -  Tanzania,Other Accident
9/29/10,Serengeti -  Tanzania,Air Accident
10/7/10,Dar Es Salaam -  Tanzania,Homicide
8/6/12,Kibaya -  Tanzania,Vehicle Accident - Auto
9/13/12,Arusha -  Tanzania,Drug-Related
3/29/13,Dar Es Salaam -  Tanzania,Other Accident
5/1/13,Dar Es Salaam -  Tanzania,Veh. Accid-Auto
8/31/13,Manyara -  Arusha -  Tanzania,Other Accident
10/11/13,Arusha -  Tanzania,Veh. Accid-Auto
4/1/15,Dar Es Salaam,Drug-Related
5/24/15,Mbeya,Veh. Accid-Bus
9/12/15,Moshi-Kilimanjaro,Other Accident
10/3/15,Dar Es Salaam,Homicide
2/19/16,Hai-Kilimanjaro,Drowning
2/22/16,Kilimanjaro,Other Accident
8/5/17,Arusha,Other Accident
8/19/17,Dar Es Salaam,Veh. Accid-Auto
11/11/17,Zanzibar,Drowning
10/6/02,Ban Mor -  Muang -  Petchaburi -  Thailand,Veh. Accident-Motorcycle
